timestamp,target_label,predicted_label,pred_confidence
2024-04-19 12:40:00,HOLD,HOLD,0.863
2024-04-19 12:45:00,BUY,BUY,0.702
2024-04-19 12:50:00,HOLD,HOLD,0.454
2024-04-19 12:55:00,HOLD,HOLD,0.49
2024-04-19 13:00:00,BUY,BUY,0.59
2024-04-19 13:05:00,BUY,BUY,0.499
2024-04-19 13:10:00,BUY,HOLD,0.962
2024-04-19 13:15:00,HOLD,HOLD,0.722
2024-04-19 13:20:00,HOLD,HOLD,0.913
2024-04-19 13:25:00,HOLD,HOLD,0.982
2024-04-19 13:30:00,SELL,SELL,0.955
2024-04-19 13:35:00,SELL,SELL,0.479
2024-04-19 13:40:00,SELL,SELL,0.44
2024-04-19 13:45:00,SELL,HOLD,0.821
2024-04-19 13:50:00,SELL,SELL,0.616
2024-04-19 13:55:00,SELL,SELL,0.691
2024-04-19 14:00:00,SELL,SELL,0.917
2024-04-19 14:05:00,SELL,SELL,0.787
2024-04-19 14:10:00,SELL,SELL,0.876
2024-04-19 14:15:00,SELL,SELL,0.841
2024-04-19 14:20:00,SELL,SELL,0.687
2024-04-19 14:25:00,SELL,SELL,0.618
2024-04-19 14:30:00,HOLD,HOLD,0.795
2024-04-19 14:35:00,HOLD,HOLD,0.94
2024-04-19 14:40:00,SELL,SELL,0.907
2024-04-19 14:45:00,SELL,SELL,0.9
2024-04-19 14:50:00,SELL,SELL,0.57
2024-04-19 14:55:00,SELL,SELL,0.529
2024-04-19 15:00:00,SELL,SELL,0.817
2024-04-19 15:05:00,SELL,SELL,0.703
2024-04-19 15:10:00,SELL,SELL,0.976
2024-04-19 15:15:00,SELL,SELL,0.52
2024-04-19 15:20:00,SELL,SELL,0.975
2024-04-19 15:25:00,SELL,SELL,0.959
2024-04-22 09:15:00,SELL,BUY,0.427
2024-04-22 09:20:00,SELL,SELL,0.525
2024-04-22 09:25:00,SELL,SELL,0.851
2024-04-22 09:30:00,SELL,SELL,0.743
2024-04-22 09:35:00,SELL,SELL,0.522
2024-04-22 09:40:00,SELL,SELL,0.899
2024-04-22 09:45:00,SELL,SELL,0.865
2024-04-22 09:50:00,SELL,HOLD,0.712
2024-04-22 09:55:00,SELL,SELL,0.649
2024-04-22 10:00:00,SELL,SELL,0.932
2024-04-22 10:05:00,SELL,SELL,0.601
2024-04-22 10:10:00,HOLD,HOLD,0.78
2024-04-22 10:15:00,SELL,SELL,0.76
2024-04-22 10:20:00,SELL,SELL,0.51
2024-04-22 10:25:00,BUY,BUY,0.832
2024-04-22 10:30:00,BUY,BUY,0.587
2024-04-22 10:35:00,BUY,BUY,0.653
2024-04-22 10:40:00,BUY,BUY,0.563
2024-04-22 10:45:00,BUY,BUY,0.538
2024-04-22 10:50:00,BUY,BUY,0.83
2024-04-22 10:55:00,SELL,SELL,0.462
2024-04-22 11:00:00,SELL,SELL,0.755
2024-04-22 11:05:00,SELL,SELL,0.801
2024-04-22 11:10:00,SELL,SELL,0.857
2024-04-22 11:15:00,SELL,SELL,0.577
2024-04-22 11:20:00,SELL,SELL,0.45
2024-04-22 11:25:00,SELL,BUY,0.762
2024-04-22 11:30:00,SELL,SELL,0.448
2024-04-22 11:35:00,SELL,SELL,0.943
2024-04-22 11:40:00,HOLD,BUY,0.421
2024-04-22 11:45:00,HOLD,HOLD,0.889
2024-04-22 11:50:00,SELL,HOLD,0.692
2024-04-22 11:55:00,SELL,SELL,0.665
2024-04-22 12:00:00,SELL,SELL,0.626
2024-04-22 12:05:00,SELL,BUY,0.435
2024-04-22 12:10:00,SELL,SELL,0.775
2024-04-22 12:15:00,SELL,HOLD,0.705
2024-04-22 12:20:00,SELL,SELL,0.732
2024-04-22 12:25:00,SELL,BUY,0.699
2024-04-22 12:30:00,SELL,BUY,0.905
2024-04-22 12:35:00,SELL,SELL,0.653
2024-04-22 12:40:00,SELL,SELL,0.926
2024-04-22 12:45:00,SELL,SELL,0.431
2024-04-22 12:50:00,SELL,BUY,0.63
2024-04-22 12:55:00,SELL,SELL,0.74
2024-04-22 13:00:00,SELL,SELL,0.421
2024-04-22 13:05:00,SELL,SELL,0.733
2024-04-22 13:10:00,SELL,SELL,0.503
2024-04-22 13:15:00,SELL,SELL,0.976
2024-04-22 13:20:00,SELL,SELL,0.872
2024-04-22 13:25:00,SELL,SELL,0.764
2024-04-22 13:30:00,SELL,BUY,0.812
2024-04-22 13:35:00,SELL,SELL,0.891
2024-04-22 13:40:00,SELL,HOLD,0.787
2024-04-22 13:45:00,SELL,SELL,0.968
2024-04-22 13:50:00,SELL,SELL,0.45
2024-04-22 13:55:00,SELL,HOLD,0.755
2024-04-22 14:00:00,SELL,HOLD,0.448
2024-04-22 14:05:00,SELL,SELL,0.636
2024-04-22 14:10:00,SELL,SELL,0.773
2024-04-22 14:15:00,SELL,SELL,0.798
2024-04-22 14:20:00,SELL,SELL,0.457
2024-04-22 14:25:00,HOLD,HOLD,0.788
2024-04-22 14:30:00,HOLD,HOLD,0.778
2024-04-22 14:35:00,BUY,HOLD,0.425
2024-04-22 14:40:00,BUY,BUY,0.488
2024-04-22 14:45:00,BUY,BUY,0.693
2024-04-22 14:50:00,BUY,BUY,0.893
2024-04-22 14:55:00,BUY,BUY,0.625
2024-04-22 15:00:00,HOLD,HOLD,0.831
2024-04-22 15:05:00,HOLD,HOLD,0.475
2024-04-22 15:10:00,SELL,SELL,0.91
2024-04-22 15:15:00,SELL,SELL,0.818
2024-04-22 15:20:00,SELL,SELL,0.53
2024-04-22 15:25:00,SELL,SELL,0.479
2024-04-23 09:15:00,SELL,BUY,0.77
2024-04-23 09:20:00,SELL,BUY,0.901
2024-04-23 09:25:00,SELL,SELL,0.739
2024-04-23 09:30:00,SELL,SELL,0.426
2024-04-23 09:35:00,HOLD,HOLD,0.582
2024-04-23 09:40:00,HOLD,HOLD,0.681
2024-04-23 09:45:00,HOLD,HOLD,0.422
2024-04-23 09:50:00,SELL,SELL,0.435
2024-04-23 09:55:00,SELL,SELL,0.662
2024-04-23 10:00:00,HOLD,HOLD,0.496
2024-04-23 10:05:00,HOLD,HOLD,0.877
2024-04-23 10:10:00,HOLD,SELL,0.643
2024-04-23 10:15:00,SELL,SELL,0.908
2024-04-23 10:20:00,SELL,BUY,0.646
2024-04-23 10:25:00,SELL,BUY,0.614
2024-04-23 10:30:00,SELL,SELL,0.829
2024-04-23 10:35:00,SELL,SELL,0.768
2024-04-23 10:40:00,SELL,SELL,0.717
2024-04-23 10:45:00,SELL,SELL,0.516
2024-04-23 10:50:00,HOLD,SELL,0.503
2024-04-23 10:55:00,HOLD,HOLD,0.948
2024-04-23 11:00:00,SELL,SELL,0.651
2024-04-23 11:05:00,SELL,SELL,0.96
2024-04-23 11:10:00,HOLD,BUY,0.524
2024-04-23 11:15:00,HOLD,HOLD,0.784
2024-04-23 11:20:00,HOLD,SELL,0.825
2024-04-23 11:25:00,BUY,BUY,0.884
2024-04-23 11:30:00,BUY,BUY,0.544
2024-04-23 11:35:00,BUY,BUY,0.844
2024-04-23 11:40:00,BUY,HOLD,0.465
2024-04-23 11:45:00,BUY,BUY,0.972
2024-04-23 11:50:00,BUY,BUY,0.494
2024-04-23 11:55:00,BUY,BUY,0.721
2024-04-23 12:00:00,HOLD,HOLD,0.966
2024-04-23 12:05:00,HOLD,HOLD,0.635
2024-04-23 12:10:00,SELL,SELL,0.742
2024-04-23 12:15:00,HOLD,HOLD,0.711
2024-04-23 12:20:00,HOLD,HOLD,0.791
2024-04-23 12:25:00,HOLD,HOLD,0.794
2024-04-23 12:30:00,BUY,BUY,0.602
2024-04-23 12:35:00,BUY,BUY,0.433
2024-04-23 12:40:00,BUY,BUY,0.759
2024-04-23 12:45:00,BUY,BUY,0.923
2024-04-23 12:50:00,HOLD,HOLD,0.808
2024-04-23 12:55:00,HOLD,HOLD,0.973
2024-04-23 13:00:00,SELL,SELL,0.494
2024-04-23 13:05:00,SELL,SELL,0.561
2024-04-23 13:10:00,SELL,HOLD,0.915
2024-04-23 13:15:00,SELL,SELL,0.423
2024-04-23 13:20:00,HOLD,HOLD,0.583
2024-04-23 13:25:00,SELL,SELL,0.433
2024-04-23 13:30:00,HOLD,SELL,0.554
2024-04-23 13:35:00,BUY,HOLD,0.866
2024-04-23 13:40:00,HOLD,HOLD,0.572
2024-04-23 13:45:00,HOLD,HOLD,0.475
2024-04-23 13:50:00,HOLD,HOLD,0.604
2024-04-23 13:55:00,HOLD,HOLD,0.829
2024-04-23 14:00:00,HOLD,HOLD,0.803
2024-04-23 14:05:00,HOLD,HOLD,0.79
2024-04-23 14:10:00,HOLD,HOLD,0.939
2024-04-23 14:15:00,HOLD,HOLD,0.669
2024-04-23 14:20:00,HOLD,HOLD,0.734
2024-04-23 14:25:00,HOLD,HOLD,0.846
2024-04-23 14:30:00,HOLD,HOLD,0.458
2024-04-23 14:35:00,HOLD,SELL,0.77
2024-04-23 14:40:00,BUY,BUY,0.932
2024-04-23 14:45:00,BUY,HOLD,0.686
2024-04-23 14:50:00,BUY,BUY,0.886
2024-04-23 14:55:00,BUY,BUY,0.918
2024-04-23 15:00:00,BUY,BUY,0.922
2024-04-23 15:05:00,BUY,HOLD,0.706
2024-04-23 15:10:00,BUY,BUY,0.47
2024-04-23 15:15:00,BUY,SELL,0.821
2024-04-23 15:20:00,BUY,SELL,0.444
2024-04-23 15:25:00,BUY,BUY,0.769
2024-04-24 09:15:00,BUY,BUY,0.757
2024-04-24 09:20:00,BUY,BUY,0.983
2024-04-24 09:25:00,BUY,BUY,0.808
2024-04-24 09:30:00,BUY,BUY,0.542
2024-04-24 09:35:00,BUY,BUY,0.449
2024-04-24 09:40:00,BUY,SELL,0.906
2024-04-24 09:45:00,BUY,BUY,0.678
2024-04-24 09:50:00,BUY,BUY,0.962
2024-04-24 09:55:00,BUY,SELL,0.908
2024-04-24 10:00:00,BUY,BUY,0.685
2024-04-24 10:05:00,HOLD,HOLD,0.939
2024-04-24 10:10:00,HOLD,HOLD,0.519
2024-04-24 10:15:00,SELL,SELL,0.87
2024-04-24 10:20:00,HOLD,HOLD,0.969
2024-04-24 10:25:00,BUY,BUY,0.427
2024-04-24 10:30:00,BUY,BUY,0.711
2024-04-24 10:35:00,BUY,HOLD,0.895
2024-04-24 10:40:00,BUY,BUY,0.755
2024-04-24 10:45:00,BUY,BUY,0.889
2024-04-24 10:50:00,BUY,BUY,0.597
2024-04-24 10:55:00,BUY,BUY,0.777
2024-04-24 11:00:00,BUY,BUY,0.507
2024-04-24 11:05:00,BUY,BUY,0.957
2024-04-24 11:10:00,BUY,BUY,0.814
2024-04-24 11:15:00,BUY,BUY,0.704
2024-04-24 11:20:00,BUY,BUY,0.835
2024-04-24 11:25:00,HOLD,HOLD,0.957
2024-04-24 11:30:00,BUY,BUY,0.506
2024-04-24 11:35:00,BUY,HOLD,0.632
2024-04-24 11:40:00,HOLD,HOLD,0.78
2024-04-24 11:45:00,BUY,BUY,0.676
2024-04-24 11:50:00,BUY,BUY,0.702
2024-04-24 11:55:00,BUY,BUY,0.891
2024-04-24 12:00:00,BUY,BUY,0.466
2024-04-24 12:05:00,BUY,BUY,0.555
2024-04-24 12:10:00,BUY,BUY,0.492
2024-04-24 12:15:00,HOLD,HOLD,0.519
2024-04-24 12:20:00,HOLD,HOLD,0.709
2024-04-24 12:25:00,HOLD,HOLD,0.831
2024-04-24 12:30:00,BUY,BUY,0.597
2024-04-24 12:35:00,BUY,HOLD,0.669
2024-04-24 12:40:00,BUY,BUY,0.671
2024-04-24 12:45:00,BUY,BUY,0.834
2024-04-24 12:50:00,BUY,BUY,0.422
2024-04-24 12:55:00,BUY,BUY,0.772
2024-04-24 13:00:00,BUY,BUY,0.956
2024-04-24 13:05:00,BUY,BUY,0.813
2024-04-24 13:10:00,BUY,BUY,0.835
2024-04-24 13:15:00,BUY,SELL,0.759
2024-04-24 13:20:00,BUY,BUY,0.526
2024-04-24 13:25:00,BUY,BUY,0.931
2024-04-24 13:30:00,BUY,BUY,0.483
2024-04-24 13:35:00,BUY,BUY,0.871
2024-04-24 13:40:00,BUY,BUY,0.594
2024-04-24 13:45:00,BUY,BUY,0.853
2024-04-24 13:50:00,BUY,BUY,0.53
2024-04-24 13:55:00,BUY,BUY,0.941
2024-04-24 14:00:00,BUY,BUY,0.84
2024-04-24 14:05:00,BUY,HOLD,0.453
2024-04-24 14:10:00,BUY,BUY,0.551
2024-04-24 14:15:00,BUY,BUY,0.535
2024-04-24 14:20:00,BUY,BUY,0.485
2024-04-24 14:25:00,BUY,BUY,0.641
2024-04-24 14:30:00,BUY,BUY,0.502
2024-04-24 14:35:00,HOLD,HOLD,0.927
2024-04-24 14:40:00,HOLD,HOLD,0.535
2024-04-24 14:45:00,SELL,SELL,0.726
2024-04-24 14:50:00,SELL,SELL,0.545
2024-04-24 14:55:00,SELL,SELL,0.757
2024-04-24 15:00:00,SELL,SELL,0.768
2024-04-24 15:05:00,SELL,SELL,0.431
2024-04-24 15:10:00,SELL,SELL,0.451
2024-04-24 15:15:00,SELL,SELL,0.982
2024-04-24 15:20:00,HOLD,HOLD,0.841
2024-04-24 15:25:00,HOLD,HOLD,0.945
2024-04-25 09:15:00,BUY,BUY,0.771
2024-04-25 09:20:00,BUY,BUY,0.873
2024-04-25 09:25:00,BUY,BUY,0.453
2024-04-25 09:30:00,BUY,BUY,0.617
2024-04-25 09:35:00,BUY,SELL,0.745
2024-04-25 09:40:00,BUY,HOLD,0.737
2024-04-25 09:45:00,BUY,BUY,0.624
2024-04-25 09:50:00,HOLD,HOLD,0.44
2024-04-25 09:55:00,BUY,BUY,0.706
2024-04-25 10:00:00,BUY,BUY,0.96
2024-04-25 10:05:00,HOLD,BUY,0.819
2024-04-25 10:10:00,SELL,SELL,0.869
2024-04-25 10:15:00,HOLD,BUY,0.985
2024-04-25 10:20:00,BUY,HOLD,0.968
2024-04-25 10:25:00,HOLD,SELL,0.879
2024-04-25 10:30:00,BUY,BUY,0.942
2024-04-25 10:35:00,BUY,BUY,0.555
2024-04-25 10:40:00,BUY,BUY,0.944
2024-04-25 10:45:00,BUY,BUY,0.686
2024-04-25 10:50:00,BUY,HOLD,0.465
2024-04-25 10:55:00,BUY,HOLD,0.555
2024-04-25 11:00:00,HOLD,SELL,0.908
2024-04-25 11:05:00,SELL,SELL,0.932
2024-04-25 11:10:00,HOLD,HOLD,0.916
2024-04-25 11:15:00,BUY,HOLD,0.918
2024-04-25 11:20:00,HOLD,HOLD,0.979
2024-04-25 11:25:00,BUY,BUY,0.678
2024-04-25 11:30:00,BUY,HOLD,0.437
2024-04-25 11:35:00,BUY,HOLD,0.447
2024-04-25 11:40:00,BUY,BUY,0.817
2024-04-25 11:45:00,BUY,HOLD,0.66
2024-04-25 11:50:00,BUY,BUY,0.525
2024-04-25 11:55:00,BUY,BUY,0.547
2024-04-25 12:00:00,BUY,BUY,0.559
2024-04-25 12:05:00,BUY,BUY,0.645
2024-04-25 12:10:00,HOLD,HOLD,0.967
2024-04-25 12:15:00,BUY,SELL,0.834
2024-04-25 12:20:00,BUY,BUY,0.515
2024-04-25 12:25:00,BUY,BUY,0.632
2024-04-25 12:30:00,BUY,BUY,0.795
2024-04-25 12:35:00,BUY,BUY,0.894
2024-04-25 12:40:00,BUY,BUY,0.564
2024-04-25 12:45:00,BUY,BUY,0.835
2024-04-25 12:50:00,BUY,BUY,0.73
2024-04-25 12:55:00,BUY,BUY,0.971
2024-04-25 13:00:00,BUY,BUY,0.495
2024-04-25 13:05:00,BUY,BUY,0.744
2024-04-25 13:10:00,SELL,SELL,0.768
2024-04-25 13:15:00,SELL,SELL,0.904
2024-04-25 13:20:00,SELL,SELL,0.82
2024-04-25 13:25:00,SELL,SELL,0.954
2024-04-25 13:30:00,SELL,SELL,0.777
2024-04-25 13:35:00,HOLD,HOLD,0.569
2024-04-25 13:40:00,BUY,BUY,0.792
2024-04-25 13:45:00,BUY,HOLD,0.589
2024-04-25 13:50:00,BUY,BUY,0.981
2024-04-25 13:55:00,BUY,BUY,0.56
2024-04-25 14:00:00,BUY,BUY,0.536
2024-04-25 14:05:00,BUY,BUY,0.732
2024-04-25 14:10:00,BUY,HOLD,0.589
2024-04-25 14:15:00,HOLD,HOLD,0.585
2024-04-25 14:20:00,SELL,BUY,0.561
2024-04-25 14:25:00,HOLD,HOLD,0.471
2024-04-25 14:30:00,BUY,HOLD,0.882
2024-04-25 14:35:00,HOLD,HOLD,0.737
2024-04-25 14:40:00,HOLD,HOLD,0.869
2024-04-25 14:45:00,HOLD,HOLD,0.826
2024-04-25 14:50:00,HOLD,HOLD,0.908
2024-04-25 14:55:00,HOLD,HOLD,0.448
2024-04-25 15:00:00,HOLD,HOLD,0.939
2024-04-25 15:05:00,BUY,BUY,0.553
2024-04-25 15:10:00,BUY,HOLD,0.648
2024-04-25 15:15:00,BUY,BUY,0.883
2024-04-25 15:20:00,BUY,HOLD,0.823
2024-04-25 15:25:00,BUY,SELL,0.814
2024-04-26 09:15:00,BUY,BUY,0.897
2024-04-26 09:20:00,BUY,BUY,0.806
2024-04-26 09:25:00,BUY,BUY,0.98
2024-04-26 09:30:00,BUY,BUY,0.928
2024-04-26 09:35:00,BUY,BUY,0.912
2024-04-26 09:40:00,BUY,BUY,0.938
2024-04-26 09:45:00,HOLD,HOLD,0.938
2024-04-26 09:50:00,SELL,BUY,0.934
2024-04-26 09:55:00,SELL,SELL,0.875
2024-04-26 10:00:00,SELL,SELL,0.777
2024-04-26 10:05:00,SELL,BUY,0.516
2024-04-26 10:10:00,SELL,SELL,0.859
2024-04-26 10:15:00,SELL,BUY,0.582
2024-04-26 10:20:00,SELL,SELL,0.749
2024-04-26 10:25:00,SELL,SELL,0.553
2024-04-26 10:30:00,SELL,BUY,0.598
2024-04-26 10:35:00,SELL,SELL,0.623
2024-04-26 10:40:00,HOLD,HOLD,0.811
2024-04-26 10:45:00,HOLD,HOLD,0.878
2024-04-26 10:50:00,BUY,BUY,0.733
2024-04-26 10:55:00,BUY,SELL,0.455
2024-04-26 11:00:00,BUY,BUY,0.833
2024-04-26 11:05:00,BUY,HOLD,0.705
2024-04-26 11:10:00,BUY,BUY,0.815
2024-04-26 11:15:00,SELL,SELL,0.548
2024-04-26 11:20:00,HOLD,BUY,0.766
2024-04-26 11:25:00,HOLD,HOLD,0.55
2024-04-26 11:30:00,BUY,BUY,0.727
2024-04-26 11:35:00,HOLD,HOLD,0.475
2024-04-26 11:40:00,HOLD,HOLD,0.642
2024-04-26 11:45:00,BUY,HOLD,0.638
2024-04-26 11:50:00,HOLD,HOLD,0.896
2024-04-26 11:55:00,SELL,SELL,0.53
2024-04-26 12:00:00,SELL,SELL,0.732
2024-04-26 12:05:00,SELL,SELL,0.915
2024-04-26 12:10:00,HOLD,HOLD,0.581
2024-04-26 12:15:00,HOLD,HOLD,0.627
2024-04-26 12:20:00,BUY,BUY,0.986
2024-04-26 12:25:00,BUY,BUY,0.447
2024-04-26 12:30:00,BUY,BUY,0.596
2024-04-26 12:35:00,HOLD,HOLD,0.759
2024-04-26 12:40:00,SELL,BUY,0.452
2024-04-26 12:45:00,HOLD,HOLD,0.831
2024-04-26 12:50:00,SELL,BUY,0.527
2024-04-26 12:55:00,SELL,SELL,0.926
2024-04-26 13:00:00,SELL,SELL,0.978
2024-04-26 13:05:00,SELL,SELL,0.494
2024-04-26 13:10:00,SELL,SELL,0.442
2024-04-26 13:15:00,SELL,SELL,0.793
2024-04-26 13:20:00,SELL,SELL,0.443
2024-04-26 13:25:00,SELL,SELL,0.525
2024-04-26 13:30:00,SELL,SELL,0.454
2024-04-26 13:35:00,SELL,HOLD,0.546
2024-04-26 13:40:00,SELL,SELL,0.894
2024-04-26 13:45:00,SELL,SELL,0.799
2024-04-26 13:50:00,HOLD,HOLD,0.455
2024-04-26 13:55:00,HOLD,HOLD,0.518
2024-04-26 14:00:00,HOLD,HOLD,0.886
2024-04-26 14:05:00,BUY,BUY,0.788
2024-04-26 14:10:00,BUY,BUY,0.745
2024-04-26 14:15:00,BUY,BUY,0.84
2024-04-26 14:20:00,BUY,BUY,0.86
2024-04-26 14:25:00,HOLD,HOLD,0.445
2024-04-26 14:30:00,SELL,SELL,0.653
2024-04-26 14:35:00,SELL,HOLD,0.503
2024-04-26 14:40:00,SELL,SELL,0.911
2024-04-26 14:45:00,SELL,SELL,0.798
2024-04-26 14:50:00,SELL,BUY,0.763
2024-04-26 14:55:00,SELL,SELL,0.898
2024-04-26 15:00:00,SELL,SELL,0.818
2024-04-26 15:05:00,SELL,SELL,0.649
2024-04-26 15:10:00,HOLD,HOLD,0.459
2024-04-26 15:15:00,HOLD,HOLD,0.717
2024-04-26 15:20:00,BUY,SELL,0.918
2024-04-26 15:25:00,BUY,BUY,0.434
2024-04-29 09:15:00,BUY,BUY,0.959
2024-04-29 09:20:00,BUY,BUY,0.715
2024-04-29 09:25:00,BUY,BUY,0.663
2024-04-29 09:30:00,BUY,BUY,0.758
2024-04-29 09:35:00,BUY,BUY,0.985
2024-04-29 09:40:00,BUY,BUY,0.898
2024-04-29 09:45:00,BUY,SELL,0.945
2024-04-29 09:50:00,BUY,BUY,0.861
2024-04-29 09:55:00,BUY,BUY,0.433
2024-04-29 10:00:00,BUY,BUY,0.979
2024-04-29 10:05:00,BUY,BUY,0.809
2024-04-29 10:10:00,HOLD,HOLD,0.565
2024-04-29 10:15:00,SELL,SELL,0.477
2024-04-29 10:20:00,SELL,SELL,0.783
2024-04-29 10:25:00,SELL,SELL,0.602
2024-04-29 10:30:00,SELL,SELL,0.872
2024-04-29 10:35:00,SELL,SELL,0.941
2024-04-29 10:40:00,SELL,SELL,0.776
2024-04-29 10:45:00,SELL,HOLD,0.955
2024-04-29 10:50:00,HOLD,HOLD,0.438
2024-04-29 10:55:00,HOLD,HOLD,0.687
2024-04-29 11:00:00,HOLD,HOLD,0.545
2024-04-29 11:05:00,HOLD,HOLD,0.511
2024-04-29 11:10:00,BUY,BUY,0.982
2024-04-29 11:15:00,HOLD,HOLD,0.466
2024-04-29 11:20:00,SELL,SELL,0.756
2024-04-29 11:25:00,SELL,SELL,0.908
2024-04-29 11:30:00,HOLD,HOLD,0.689
2024-04-29 11:35:00,SELL,SELL,0.553
2024-04-29 11:40:00,HOLD,HOLD,0.869
2024-04-29 11:45:00,HOLD,HOLD,0.794
2024-04-29 11:50:00,HOLD,HOLD,0.748
2024-04-29 11:55:00,HOLD,HOLD,0.581
2024-04-29 12:00:00,SELL,SELL,0.94
2024-04-29 12:05:00,HOLD,HOLD,0.702
2024-04-29 12:10:00,HOLD,HOLD,0.709
2024-04-29 12:15:00,HOLD,HOLD,0.956
2024-04-29 12:20:00,SELL,SELL,0.696
2024-04-29 12:25:00,SELL,SELL,0.587
2024-04-29 12:30:00,SELL,SELL,0.93
2024-04-29 12:35:00,HOLD,HOLD,0.746
2024-04-29 12:40:00,SELL,SELL,0.905
2024-04-29 12:45:00,SELL,HOLD,0.726
2024-04-29 12:50:00,SELL,SELL,0.86
2024-04-29 12:55:00,SELL,SELL,0.788
2024-04-29 13:00:00,SELL,HOLD,0.555
2024-04-29 13:05:00,SELL,SELL,0.446
2024-04-29 13:10:00,SELL,SELL,0.545
2024-04-29 13:15:00,SELL,SELL,0.773
2024-04-29 13:20:00,SELL,SELL,0.647
2024-04-29 13:25:00,SELL,SELL,0.769
2024-04-29 13:30:00,SELL,SELL,0.779
2024-04-29 13:35:00,SELL,HOLD,0.98
2024-04-29 13:40:00,SELL,BUY,0.682
2024-04-29 13:45:00,SELL,SELL,0.778
2024-04-29 13:50:00,HOLD,HOLD,0.575
2024-04-29 13:55:00,SELL,SELL,0.793
2024-04-29 14:00:00,SELL,BUY,0.463
2024-04-29 14:05:00,HOLD,HOLD,0.607
2024-04-29 14:10:00,HOLD,HOLD,0.628
2024-04-29 14:15:00,HOLD,HOLD,0.923
2024-04-29 14:20:00,HOLD,BUY,0.422
2024-04-29 14:25:00,SELL,HOLD,0.52
2024-04-29 14:30:00,HOLD,HOLD,0.574
2024-04-29 14:35:00,HOLD,HOLD,0.475
2024-04-29 14:40:00,HOLD,HOLD,0.603
2024-04-29 14:45:00,SELL,BUY,0.866
2024-04-29 14:50:00,SELL,BUY,0.671
2024-04-29 14:55:00,SELL,SELL,0.91
2024-04-29 15:00:00,SELL,SELL,0.585
2024-04-29 15:05:00,HOLD,HOLD,0.422
2024-04-29 15:10:00,SELL,HOLD,0.822
2024-04-29 15:15:00,SELL,SELL,0.486
2024-04-29 15:20:00,SELL,SELL,0.859
2024-04-29 15:25:00,SELL,SELL,0.712
2024-04-30 09:15:00,SELL,SELL,0.586
2024-04-30 09:20:00,SELL,SELL,0.767
2024-04-30 09:25:00,SELL,SELL,0.795
2024-04-30 09:30:00,SELL,SELL,0.917
2024-04-30 09:35:00,SELL,SELL,0.682
2024-04-30 09:40:00,SELL,SELL,0.725
2024-04-30 09:45:00,HOLD,HOLD,0.614
2024-04-30 09:50:00,BUY,BUY,0.525
2024-04-30 09:55:00,BUY,BUY,0.975
2024-04-30 10:00:00,BUY,BUY,0.596
2024-04-30 10:05:00,BUY,BUY,0.642
2024-04-30 10:10:00,HOLD,HOLD,0.485
2024-04-30 10:15:00,HOLD,BUY,0.556
2024-04-30 10:20:00,SELL,SELL,0.621
2024-04-30 10:25:00,SELL,SELL,0.909
2024-04-30 10:30:00,SELL,SELL,0.911
2024-04-30 10:35:00,SELL,SELL,0.89
2024-04-30 10:40:00,SELL,SELL,0.722
2024-04-30 10:45:00,SELL,SELL,0.902
2024-04-30 10:50:00,SELL,SELL,0.436
2024-04-30 10:55:00,SELL,SELL,0.738
2024-04-30 11:00:00,SELL,BUY,0.654
2024-04-30 11:05:00,SELL,SELL,0.632
2024-04-30 11:10:00,SELL,SELL,0.459
2024-04-30 11:15:00,SELL,SELL,0.988
2024-04-30 11:20:00,SELL,SELL,0.962
2024-04-30 11:25:00,SELL,SELL,0.915
2024-04-30 11:30:00,SELL,SELL,0.455
2024-04-30 11:35:00,SELL,SELL,0.873
2024-04-30 11:40:00,SELL,SELL,0.631
2024-04-30 11:45:00,SELL,SELL,0.431
2024-04-30 11:50:00,SELL,SELL,0.711
2024-04-30 11:55:00,SELL,SELL,0.48
2024-04-30 12:00:00,SELL,BUY,0.814
2024-04-30 12:05:00,HOLD,HOLD,0.761
2024-04-30 12:10:00,SELL,SELL,0.424
2024-04-30 12:15:00,SELL,SELL,0.557
2024-04-30 12:20:00,SELL,SELL,0.794
2024-04-30 12:25:00,SELL,SELL,0.818
2024-04-30 12:30:00,SELL,HOLD,0.782
2024-04-30 12:35:00,SELL,SELL,0.476
2024-04-30 12:40:00,SELL,SELL,0.845
2024-04-30 12:45:00,SELL,SELL,0.987
2024-04-30 12:50:00,SELL,SELL,0.622
2024-04-30 12:55:00,SELL,SELL,0.515
2024-04-30 13:00:00,SELL,SELL,0.89
2024-04-30 13:05:00,SELL,SELL,0.724
2024-04-30 13:10:00,HOLD,HOLD,0.434
2024-04-30 13:15:00,HOLD,HOLD,0.513
2024-04-30 13:20:00,HOLD,HOLD,0.502
2024-04-30 13:25:00,HOLD,HOLD,0.869
2024-04-30 13:30:00,HOLD,HOLD,0.85
2024-04-30 13:35:00,HOLD,BUY,0.921
2024-04-30 13:40:00,SELL,HOLD,0.515
2024-04-30 13:45:00,SELL,SELL,0.7
2024-04-30 13:50:00,SELL,SELL,0.764
2024-04-30 13:55:00,HOLD,HOLD,0.832
2024-04-30 14:00:00,HOLD,HOLD,0.919
2024-04-30 14:05:00,HOLD,HOLD,0.616
2024-04-30 14:10:00,SELL,SELL,0.435
2024-04-30 14:15:00,SELL,SELL,0.69
2024-04-30 14:20:00,SELL,HOLD,0.796
2024-04-30 14:25:00,SELL,SELL,0.493
